"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_POLY_006","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_REST_001","0"
"0","E2E Security Tests","0","LDAP","1","0","LDAP_BLIND_007","0"
"0","E2E Security Tests","0","WAF_BYPASS","1","0","WAF_MULTI_001","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_ADV_056","0"
"0","E2E Security Tests","0","HTTP_SMUGGLING","1","0","HRS_CL_TE_001","0"
"0","E2E Security Tests","0","SQLI","1","0","ENC_SQLI_DBL_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_HEX_001","0"
"0","E2E Security Tests","0","SSRF","1","0","SSRF_CLOUD_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_BOOL_013","0"
"0","E2E Security Tests","0","API_SECURITY","1","0","API_BOLA_003","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_BLIND_004","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_REVSH_002","0"
"0","E2E Security Tests","0","CRLF","1","0","CRLF_HDR_006","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_SVG_003","0"
"0","E2E Security Tests","0","OTHER","1","0","EMRG_MONGO_002","0"
"0","E2E Security Tests","0","SSRF","1","0","SSRF_OPENSTACK_001","0"
"0","E2E Security Tests","0","OTHER","1","0","SENSITIVE_BACKUP_001","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_ADV_005","0"
"0","E2E Security Tests","0","OTHER","1","0","SENSITIVE_ENV_001","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_DOM_012","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_REFL_002","0"
"0","E2E Security Tests","0","NOSQL","1","0","EMRG_REDIS_001","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_REFL_015","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMDI_CLOUD_003","0"
"0","E2E Security Tests","0","SSTI","1","0","SSTI_HANDLE_001","0"
"0","E2E Security Tests","0","HOST_HEADER","1","0","FP_HHI_001","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_AUTH_001","0"
"0","E2E Security Tests","0","SSTI","1","0","SSTI_TWIG_001","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMDI_PS_002","0"
"0","E2E Security Tests","0","API_SECURITY","1","0","API_BOLA_001","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_ADV_081","0"
"0","E2E Security Tests","0","HOST_HEADER","1","0","HHI_CRLF_001","0"
"0","E2E Security Tests","0","GRAPHQL","1","0","GQL_DATA_002","0"
"0","E2E Security Tests","0","PATH_TRAVERSAL","1","0","PATH_NGINX_001","0"
"0","E2E Security Tests","0","JWT","1","0","JWT_KID_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_BLIND_009","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_FILTER_001","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_NULL_001","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_POLY_010","0"
"0","E2E Security Tests","0","LDAP","1","0","LDAP_BLIND_003","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_POLY_004","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_POLY_001","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_CASE_001","0"
"0","E2E Security Tests","0","CRLF","1","0","CRLF_RESP_002","0"
"0","E2E Security Tests","0","PICKLE","1","0","PICKLE_DESER_009","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_PROC_002","0"
"0","E2E Security Tests","0","GRAPHQL","1","0","GQL_INTRO_006","0"
"0","E2E Security Tests","0","OTHER","1","0","OTHER_JINJA_001","0"
"0","E2E Security Tests","0","PROTOTYPE_POLLUTION","1","0","PP_BASIC_002","0"
"0","E2E Security Tests","0","AUTH_BYPASS","1","0","AUTH_SEMI_002","0"
"0","E2E Security Tests","0","XPATH","1","0","XPATH_FUNC_007","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_BYPASS_009","0"
"0","E2E Security Tests","0","SSRF","1","0","SSRF_INT_005","0"
"0","E2E Security Tests","0","XPATH","1","0","XPATH_COMMENT_001","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_UNION_008","0"
"0","E2E Security Tests","0","LDAP","1","0","LDAP_BLIND_005","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_BLIND_006","0"
"0","E2E Security Tests","0","OPEN_REDIRECT","1","0","FP_REDIR_002","0"
"0","E2E Security Tests","0","OPEN_REDIRECT","1","0","REDIR_PROTO_002","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_UNI_001","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_BYPASS_001","0"
"0","E2E Security Tests","0","JWT","1","0","JWT_CONFUSION_001","0"
"0","E2E Security Tests","0","XPATH","1","0","XPATH_FUNC_001","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_ADV_062","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_DBL_005","0"
"0","E2E Security Tests","0","INFO_DISCLOSURE","1","0","INFO_ACTUATOR_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_BLIND_005","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_POLY_009","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_ABS_009","0"
"0","E2E Security Tests","0","API_SECURITY","1","0","FP_API_001","0"
"0","E2E Security Tests","0","GRAPHQL","1","0","GQL_DIR_002","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_OBF_006","0"
"0","E2E Security Tests","0","OPEN_REDIRECT","1","0","REDIR_FRAG_001","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_ADV_059","0"
"0","E2E Security Tests","0","SSRF","1","0","SSRF_SCHEME_005","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_DOM_016","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_POLY_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_ERROR_007","0"
"0","E2E Security Tests","0","SSRF","1","0","SSRF_DNS_005","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_TYPE_001","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_OOB_005","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_COMM_ADV_001","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_DEBUG_001","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_UNION_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_BYPASS_007","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_WIN_005","0"
"0","E2E Security Tests","0","OPEN_REDIRECT","1","0","REDIR_URL_001","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_ENV_003","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_TIME_004","0"
"0","E2E Security Tests","0","SSRF","1","0","SSRF_DNS_002","0"
"0","E2E Security Tests","0","SSTI","1","0","SSTI_LOG4S_001","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_TIME_006","0"
"0","E2E Security Tests","0","PROTOTYPE_POLLUTION","1","0","PP_BRACKET_001","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_URL_001","0"
"0","E2E Security Tests","0","API_SECURITY","1","0","API_JWT_006","0"
"0","E2E Security Tests","0","JWT","1","0","FP_JWT_001","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_ADV_061","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_DOM_010","0"
"0","E2E Security Tests","0","WAF_BYPASS","1","0","WAF_ENCODE_001","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_ADV_065","0"
"0","E2E Security Tests","0","GRAPHQL","1","0","GQL_INTRO_001","0"
"0","E2E Security Tests","0","OTHER","1","0","EMRG_MONGO_003","0"
"0","E2E Security Tests","0","JWT","1","0","JWT_NONE_003","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_ORDER_001","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_MUT_006","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_DBL_002","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_BYPASS_002","0"
"0","E2E Security Tests","0","SQLI","1","0","SQLI_TIME_002","0"
"0","E2E Security Tests","0","INFO_DISCLOSURE","1","0","INFO_PHPINFO_001","0"
"0","E2E Security Tests","0","CMDINJ","1","0","CMD_BASIC_SEMICOLON_001","0"
"0","E2E Security Tests","0","XXE","1","0","XXE_PARAM_001","0"
"0","E2E Security Tests","0","HPP","1","0","HPP_MULTI_001","0"
"0","E2E Security Tests","0","SSTI","1","0","SSTI_JINJA_001","0"
"0","E2E Security Tests","0","JWT","1","0","JWT_JWKS_001","0"
"0","E2E Security Tests","0","OTHER","1","0","EMRG_MONGO_007","0"
"0","E2E Security Tests","0","XXE","1","0","XXE_BLIND_001","0"
"0","E2E Security Tests","0","PATH","1","0","PATH_ADV_001","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_REFL_005","0"
"0","E2E Security Tests","0","XPATH","1","0","XPATH_FUNC_005","0"
"0","E2E Security Tests","0","WAF_BYPASS","1","0","FP_WAF_001","0"
"0","E2E Security Tests","0","OTHER","1","0","FP_SEARCH_002","0"
"0","E2E Security Tests","0","JWT","1","0","JWT_JKU_001","0"
"0","E2E Security Tests","0","AUTH_BYPASS","1","0","FP_AUTH_004","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_POLY_005","0"
"0","E2E Security Tests","0","API_SECURITY","1","0","API_JWT_002","0"
"0","E2E Security Tests","0","XSS","1","0","XSS_SVG_001","0"
